country,variable,percentile,year,value,age,pop
CN,sptincj992,p90p100,1986,0.2987,992,j
CN,sptincj992,p90p100,1987,0.2974,992,j
CN,sptincj992,p90p100,1988,0.301,992,j
CN,sptincj992,p90p100,1989,0.30669999,992,j
CN,sptincj992,p90p100,1990,0.30410001,992,j
CN,sptincj992,p90p100,1991,0.31110001,992,j
CN,sptincj992,p90p100,1992,0.32339999,992,j
CN,sptincj992,p90p100,1993,0.33539999,992,j
CN,sptincj992,p90p100,1994,0.33970001,992,j
CN,sptincj992,p90p100,1995,0.3355,992,j
CN,sptincj992,p90p100,1996,0.3355,992,j
CN,sptincj992,p90p100,1997,0.33579999,992,j
CN,sptincj992,p90p100,1998,0.3391,992,j
CN,sptincj992,p90p100,1999,0.34470001,992,j
CN,sptincj992,p90p100,2000,0.3556,992,j
CN,sptincj992,p90p100,2001,0.36320001,992,j
CN,sptincj992,p90p100,2002,0.39379999,992,j
CN,sptincj992,p90p100,2003,0.4021,992,j
CN,sptincj992,p90p100,2004,0.40900001,992,j
CN,sptincj992,p90p100,2005,0.41859999,992,j
CN,sptincj992,p90p100,2006,0.42070001,992,j
CN,sptincj992,p90p100,2007,0.42390001,992,j
CN,sptincj992,p90p100,2008,0.42390001,992,j
CN,sptincj992,p90p100,2009,0.42340001,992,j
CN,sptincj992,p90p100,2010,0.42609999,992,j
CN,sptincj992,p90p100,2011,0.42879999,992,j
CN,sptincj992,p90p100,2012,0.4147,992,j
CN,sptincj992,p90p100,2013,0.42120001,992,j
CN,sptincj992,p90p100,2014,0.41319999,992,j
CN,sptincj992,p90p100,2015,0.41429999,992,j
CV,sptincj992,p90p100,1990,0.6047201747,992,j
CV,sptincj992,p90p100,1991,0.6047201747,992,j
CV,sptincj992,p90p100,1992,0.6047201747,992,j
CV,sptincj992,p90p100,1993,0.6047201747,992,j
CV,sptincj992,p90p100,1994,0.6047201747,992,j
CV,sptincj992,p90p100,1995,0.6047201747,992,j
CV,sptincj992,p90p100,1996,0.6047201747,992,j
CV,sptincj992,p90p100,1997,0.6047201747,992,j
CV,sptincj992,p90p100,1998,0.6047201747,992,j
CV,sptincj992,p90p100,1999,0.6047201747,992,j
CV,sptincj992,p90p100,2000,0.6047201747,992,j
CV,sptincj992,p90p100,2001,0.6047201747,992,j
CV,sptincj992,p90p100,2002,0.594911171,992,j
CV,sptincj992,p90p100,2003,0.5851021773,992,j
CV,sptincj992,p90p100,2004,0.575293177,992,j
CV,sptincj992,p90p100,2005,0.5654841701,992,j
CV,sptincj992,p90p100,2006,0.5556751651,992,j
CV,sptincj992,p90p100,2007,0.5458661702,992,j
CV,sptincj992,p90p100,2008,0.5458661702,992,j
CV,sptincj992,p90p100,2009,0.5458661702,992,j
CV,sptincj992,p90p100,2010,0.5458661702,992,j
CV,sptincj992,p90p100,2011,0.5458661702,992,j
CV,sptincj992,p90p100,2012,0.5458661702,992,j
CV,sptincj992,p90p100,2013,0.5458661702,992,j
CV,sptincj992,p90p100,2014,0.5458661702,992,j
CV,sptincj992,p90p100,2015,0.5458661702,992,j
CV,sptincj992,p90p100,2016,0.5458661702,992,j
CY,sptincj992,p90p100,1990,0.3003,992,j
CY,sptincj992,p90p100,1991,0.29879999,992,j
CY,sptincj992,p90p100,1992,0.29629999,992,j
CY,sptincj992,p90p100,1993,0.29530001,992,j
CY,sptincj992,p90p100,1994,0.29499999,992,j
CY,sptincj992,p90p100,1995,0.29710001,992,j
CY,sptincj992,p90p100,1996,0.29100001,992,j
CY,sptincj992,p90p100,1997,0.2802,992,j
CY,sptincj992,p90p100,1998,0.31720001,992,j
CY,sptincj992,p90p100,1999,0.2861,992,j
CY,sptincj992,p90p100,2000,0.2784,992,j
CY,sptincj992,p90p100,2001,0.28189999,992,j
CY,sptincj992,p90p100,2002,0.2924,992,j
CY,sptincj992,p90p100,2003,0.28729999,992,j
CY,sptincj992,p90p100,2004,0.2599,992,j
CY,sptincj992,p90p100,2005,0.25440001,992,j
CY,sptincj992,p90p100,2006,0.25709999,992,j
CY,sptincj992,p90p100,2007,0.27289999,992,j
CY,sptincj992,p90p100,2008,0.278,992,j
CY,sptincj992,p90p100,2009,0.28929999,992,j
CY,sptincj992,p90p100,2010,0.29370001,992,j
CY,sptincj992,p90p100,2011,0.28960001,992,j
CY,sptincj992,p90p100,2012,0.29980001,992,j
CY,sptincj992,p90p100,2013,0.31659999,992,j
CY,sptincj992,p90p100,2014,0.33680001,992,j
CY,sptincj992,p90p100,2015,0.3351,992,j
CY,sptincj992,p90p100,2016,0.31760001,992,j
CZ,sptincj992,p90p100,1980,0.1824,992,j
CZ,sptincj992,p90p100,1981,0.18179999,992,j
CZ,sptincj992,p90p100,1982,0.1812,992,j
CZ,sptincj992,p90p100,1983,0.1807,992,j
CZ,sptincj992,p90p100,1984,0.18009999,992,j
CZ,sptincj992,p90p100,1985,0.1795,992,j
CZ,sptincj992,p90p100,1986,0.1812,992,j
CZ,sptincj992,p90p100,1987,0.18279999,992,j
CZ,sptincj992,p90p100,1988,0.18449999,992,j
CZ,sptincj992,p90p100,1989,0.1962,992,j
CZ,sptincj992,p90p100,1990,0.208,992,j
CZ,sptincj992,p90p100,1991,0.2269,992,j
CZ,sptincj992,p90p100,1992,0.2466,992,j
CZ,sptincj992,p90p100,1993,0.26190001,992,j
CZ,sptincj992,p90p100,1994,0.27399999,992,j
CZ,sptincj992,p90p100,1995,0.2775,992,j
CZ,sptincj992,p90p100,1996,0.28389999,992,j
CZ,sptincj992,p90p100,1997,0.2753,992,j
CZ,sptincj992,p90p100,1998,0.28080001,992,j
CZ,sptincj992,p90p100,1999,0.27759999,992,j
CZ,sptincj992,p90p100,2000,0.2748,992,j
CZ,sptincj992,p90p100,2001,0.2744,992,j
CZ,sptincj992,p90p100,2002,0.27129999,992,j
CZ,sptincj992,p90p100,2003,0.27739999,992,j
CZ,sptincj992,p90p100,2004,0.28130001,992,j
CZ,sptincj992,p90p100,2005,0.28150001,992,j
CZ,sptincj992,p90p100,2006,0.28380001,992,j
CZ,sptincj992,p90p100,2007,0.28220001,992,j
CZ,sptincj992,p90p100,2008,0.29710001,992,j
CZ,sptincj992,p90p100,2009,0.2854,992,j
CZ,sptincj992,p90p100,2010,0.28150001,992,j
CZ,sptincj992,p90p100,2011,0.28189999,992,j
CZ,sptincj992,p90p100,2012,0.29120001,992,j
CZ,sptincj992,p90p100,2013,0.28150001,992,j
CZ,sptincj992,p90p100,2014,0.28830001,992,j
CZ,sptincj992,p90p100,2015,0.29049999,992,j
CZ,sptincj992,p90p100,2016,0.2902,992,j
DE,sptincj992,p90p100,1980,0.2836,992,j
DE,sptincj992,p90p100,1981,0.2823,992,j
DE,sptincj992,p90p100,1982,0.28099999,992,j
DE,sptincj992,p90p100,1983,0.27959999,992,j
DE,sptincj992,p90p100,1984,0.28169999,992,j
DE,sptincj992,p90p100,1985,0.28389999,992,j
DE,sptincj992,p90p100,1986,0.2861,992,j
DE,sptincj992,p90p100,1987,0.2958,992,j
DE,sptincj992,p90p100,1988,0.30540001,992,j
DE,sptincj992,p90p100,1989,0.31510001,992,j
DE,sptincj992,p90p100,1990,0.31200001,992,j
DE,sptincj992,p90p100,1991,0.3091,992,j
DE,sptincj992,p90p100,1992,0.3044,992,j
DE,sptincj992,p90p100,1993,0.2978,992,j
DE,sptincj992,p90p100,1994,0.29339999,992,j
DE,sptincj992,p90p100,1995,0.29269999,992,j
DE,sptincj992,p90p100,1996,0.30180001,992,j
DE,sptincj992,p90p100,1997,0.3089,992,j
DE,sptincj992,p90p100,1998,0.31619999,992,j
DE,sptincj992,p90p100,1999,0.31459999,992,j
DE,sptincj992,p90p100,2000,0.31569999,992,j
DE,sptincj992,p90p100,2001,0.31619999,992,j
DE,sptincj992,p90p100,2002,0.31690001,992,j
DE,sptincj992,p90p100,2003,0.30950001,992,j
DE,sptincj992,p90p100,2004,0.32159999,992,j
DE,sptincj992,p90p100,2005,0.34110001,992,j
DE,sptincj992,p90p100,2006,0.34490001,992,j
DE,sptincj992,p90p100,2007,0.36109999,992,j
DE,sptincj992,p90p100,2008,0.3651,992,j
DE,sptincj992,p90p100,2009,0.35139999,992,j
DE,sptincj992,p90p100,2010,0.3504,992,j
DE,sptincj992,p90p100,2011,0.34990001,992,j
DE,sptincj992,p90p100,2012,0.35159999,992,j
DE,sptincj992,p90p100,2013,0.35460001,992,j
DE,sptincj992,p90p100,2014,0.34779999,992,j
DE,sptincj992,p90p100,2015,0.35120001,992,j
DE,sptincj992,p90p100,2016,0.34990001,992,j
DJ,sptincj992,p90p100,1990,0.4738464545,992,j
DJ,sptincj992,p90p100,1991,0.4738464545,992,j
DJ,sptincj992,p90p100,1992,0.4738464545,992,j
DJ,sptincj992,p90p100,1993,0.4738464545,992,j
DJ,sptincj992,p90p100,1994,0.4738464545,992,j
DJ,sptincj992,p90p100,1995,0.4738464545,992,j
DJ,sptincj992,p90p100,1996,0.4738464545,992,j
DJ,sptincj992,p90p100,1997,0.4738464545,992,j
DJ,sptincj992,p90p100,1998,0.4738464545,992,j
DJ,sptincj992,p90p100,1999,0.4738464545,992,j
DJ,sptincj992,p90p100,2000,0.4738464545,992,j
DJ,sptincj992,p90p100,2001,0.4738464545,992,j
DJ,sptincj992,p90p100,2002,0.4738464545,992,j
DJ,sptincj992,p90p100,2003,0.4778851601,992,j
DJ,sptincj992,p90p100,2004,0.4819238844,992,j
DJ,sptincj992,p90p100,2005,0.4859626135,992,j
DJ,sptincj992,p90p100,2006,0.4900013127,992,j
DJ,sptincj992,p90p100,2007,0.4940400315,992,j
DJ,sptincj992,p90p100,2008,0.4980787596,992,j
DJ,sptincj992,p90p100,2009,0.5021174803,992,j
DJ,sptincj992,p90p100,2010,0.5061561915,992,j
DJ,sptincj992,p90p100,2011,0.5101949123,992,j
DJ,sptincj992,p90p100,2012,0.5142336289,992,j
DJ,sptincj992,p90p100,2013,0.5104954707,992,j
DJ,sptincj992,p90p100,2014,0.5057381269,992,j
DJ,sptincj992,p90p100,2015,0.5009807805,992,j
DJ,sptincj992,p90p100,2016,0.4962234505,992,j
DK,sptincj992,p90p100,1980,0.24250001,992,j
DK,sptincj992,p90p100,1981,0.24259999,992,j
DK,sptincj992,p90p100,1982,0.2411,992,j
DK,sptincj992,p90p100,1983,0.25099999,992,j
DK,sptincj992,p90p100,1984,0.25650001,992,j
DK,sptincj992,p90p100,1985,0.26159999,992,j
DK,sptincj992,p90p100,1986,0.2511,992,j
DK,sptincj992,p90p100,1987,0.25330001,992,j
DK,sptincj992,p90p100,1988,0.2502,992,j
DK,sptincj992,p90p100,1989,0.25310001,992,j
DK,sptincj992,p90p100,1990,0.2545,992,j
DK,sptincj992,p90p100,1991,0.2534,992,j
DK,sptincj992,p90p100,1992,0.25409999,992,j
DK,sptincj992,p90p100,1993,0.25400001,992,j
DK,sptincj992,p90p100,1994,0.26010001,992,j
DK,sptincj992,p90p100,1995,0.2622,992,j
DK,sptincj992,p90p100,1996,0.26460001,992,j
DK,sptincj992,p90p100,1997,0.2728,992,j
DK,sptincj992,p90p100,1998,0.2692,992,j
DK,sptincj992,p90p100,1999,0.278,992,j
DK,sptincj992,p90p100,2000,0.2782,992,j
DK,sptincj992,p90p100,2001,0.26539999,992,j
DK,sptincj992,p90p100,2002,0.2626,992,j
DK,sptincj992,p90p100,2003,0.2561,992,j
DK,sptincj992,p90p100,2004,0.2581,992,j
DK,sptincj992,p90p100,2005,0.26890001,992,j
DK,sptincj992,p90p100,2006,0.2735,992,j
DK,sptincj992,p90p100,2007,0.26750001,992,j
DK,sptincj992,p90p100,2008,0.26449999,992,j
DK,sptincj992,p90p100,2009,0.25850001,992,j
DK,sptincj992,p90p100,2010,0.27990001,992,j
DK,sptincj992,p90p100,2011,0.29229999,992,j
DK,sptincj992,p90p100,2012,0.29249999,992,j
DK,sptincj992,p90p100,2013,0.30109999,992,j
DK,sptincj992,p90p100,2014,0.31470001,992,j
DK,sptincj992,p90p100,2015,0.30329999,992,j
DK,sptincj992,p90p100,2016,0.3188,992,j
DZ,sptincj992,p90p100,1988,0.5042255764,992,j
DZ,sptincj992,p90p100,1989,0.4924267347,992,j
DZ,sptincj992,p90p100,1990,0.4806279019,992,j
DZ,sptincj992,p90p100,1991,0.468829062,992,j
DZ,sptincj992,p90p100,1992,0.4570302303,992,j
DZ,sptincj992,p90p100,1993,0.4452313906,992,j
DZ,sptincj992,p90p100,1994,0.4334325618,992,j
DZ,sptincj992,p90p100,1995,0.4216337263,992,j
DZ,sptincj992,p90p100,1996,0.4185851433,992,j
DZ,sptincj992,p90p100,1997,0.4155365682,992,j
DZ,sptincj992,p90p100,1998,0.4124879972,992,j
DZ,sptincj992,p90p100,1999,0.4094394192,992,j
DZ,sptincj992,p90p100,2000,0.406390838,992,j
DZ,sptincj992,p90p100,2001,0.4033422635,992,j
DZ,sptincj992,p90p100,2002,0.4002936901,992,j
DZ,sptincj992,p90p100,2003,0.3972451063,992,j
DZ,sptincj992,p90p100,2004,0.394196536,992,j
DZ,sptincj992,p90p100,2005,0.3911479603,992,j
DZ,sptincj992,p90p100,2006,0.3880993785,992,j
DZ,sptincj992,p90p100,2007,0.385050803,992,j
DZ,sptincj992,p90p100,2008,0.3820022242,992,j
DZ,sptincj992,p90p100,2009,0.3789536507,992,j
DZ,sptincj992,p90p100,2010,0.3759050666,992,j
DZ,sptincj992,p90p100,2011,0.3728564958,992,j
DZ,sptincj992,p90p100,2012,0.3728564958,992,j
DZ,sptincj992,p90p100,2013,0.3728564958,992,j
DZ,sptincj992,p90p100,2014,0.3728564958,992,j
DZ,sptincj992,p90p100,2015,0.3728564958,992,j
DZ,sptincj992,p90p100,2016,0.3728564958,992,j
EE,sptincj992,p90p100,1988,0.22930001,992,j
EE,sptincj992,p90p100,1989,0.25909999,992,j
EE,sptincj992,p90p100,1990,0.29429999,992,j
EE,sptincj992,p90p100,1991,0.32449999,992,j
EE,sptincj992,p90p100,1992,0.35870001,992,j
EE,sptincj992,p90p100,1993,0.37900001,992,j
EE,sptincj992,p90p100,1994,0.37799999,992,j
EE,sptincj992,p90p100,1995,0.39179999,992,j
EE,sptincj992,p90p100,1996,0.39179999,992,j
EE,sptincj992,p90p100,1997,0.38960001,992,j
EE,sptincj992,p90p100,1998,0.375,992,j
EE,sptincj992,p90p100,1999,0.38769999,992,j
EE,sptincj992,p90p100,2000,0.3698,992,j
EE,sptincj992,p90p100,2001,0.36539999,992,j
EE,sptincj992,p90p100,2002,0.35789999,992,j
EE,sptincj992,p90p100,2003,0.35569999,992,j
EE,sptincj992,p90p100,2004,0.35159999,992,j
EE,sptincj992,p90p100,2005,0.3662,992,j
EE,sptincj992,p90p100,2006,0.368,992,j
EE,sptincj992,p90p100,2007,0.35249999,992,j
EE,sptincj992,p90p100,2008,0.3249,992,j
EE,sptincj992,p90p100,2009,0.29260001,992,j
EE,sptincj992,p90p100,2010,0.3053,992,j
EE,sptincj992,p90p100,2011,0.32069999,992,j
EE,sptincj992,p90p100,2012,0.3161,992,j
EE,sptincj992,p90p100,2013,0.31720001,992,j
EE,sptincj992,p90p100,2014,0.3177,992,j
EE,sptincj992,p90p100,2015,0.3073,992,j
EE,sptincj992,p90p100,2016,0.29809999,992,j
EG,sptincj992,p90p100,1990,0.50819999,992,j
EG,sptincj992,p90p100,1991,0.50819999,992,j
EG,sptincj992,p90p100,1992,0.50819999,992,j
EG,sptincj992,p90p100,1993,0.50819999,992,j
EG,sptincj992,p90p100,1994,0.50819999,992,j
EG,sptincj992,p90p100,1995,0.50819999,992,j
EG,sptincj992,p90p100,1996,0.50819999,992,j
EG,sptincj992,p90p100,1997,0.50819999,992,j
EG,sptincj992,p90p100,1998,0.50819999,992,j
EG,sptincj992,p90p100,1999,0.50819999,992,j
EG,sptincj992,p90p100,2000,0.50819999,992,j
EG,sptincj992,p90p100,2001,0.50819999,992,j
EG,sptincj992,p90p100,2002,0.4905,992,j
EG,sptincj992,p90p100,2003,0.4905,992,j
EG,sptincj992,p90p100,2004,0.4905,992,j
EG,sptincj992,p90p100,2005,0.4905,992,j
EG,sptincj992,p90p100,2006,0.48609999,992,j
EG,sptincj992,p90p100,2007,0.48609999,992,j
EG,sptincj992,p90p100,2008,0.48609999,992,j
EG,sptincj992,p90p100,2009,0.46290001,992,j
EG,sptincj992,p90p100,2010,0.46290001,992,j
EG,sptincj992,p90p100,2011,0.4612,992,j
EG,sptincj992,p90p100,2012,0.4612,992,j
EG,sptincj992,p90p100,2013,0.4612,992,j
EG,sptincj992,p90p100,2014,0.48519999,992,j
EG,sptincj992,p90p100,2015,0.48519999,992,j
EG,sptincj992,p90p100,2016,0.48519999,992,j
ER,sptincj992,p90p100,1993,0.5577430637,992,j
ER,sptincj992,p90p100,1994,0.5672692293,992,j
ER,sptincj992,p90p100,1995,0.5767953924,992,j
ER,sptincj992,p90p100,1996,0.5366265422,992,j
ER,sptincj992,p90p100,1997,0.4964576872,992,j
ER,sptincj992,p90p100,1998,0.456288829,992,j
ER,sptincj992,p90p100,1999,0.4161199736,992,j
ER,sptincj992,p90p100,2000,0.417217302,992,j
ER,sptincj992,p90p100,2001,0.4183146257,992,j
ER,sptincj992,p90p100,2002,0.4194119618,992,j
ER,sptincj992,p90p100,2003,0.4205092792,992,j
ER,sptincj992,p90p100,2004,0.4216066163,992,j
ER,sptincj992,p90p100,2005,0.4185545085,992,j
ER,sptincj992,p90p100,2006,0.4227663741,992,j
ER,sptincj992,p90p100,2007,0.4269782083,992,j
ER,sptincj992,p90p100,2008,0.4311900706,992,j
ER,sptincj992,p90p100,2009,0.4354019418,992,j
ER,sptincj992,p90p100,2010,0.4396137919,992,j
ER,sptincj992,p90p100,2011,0.447908164,992,j
ER,sptincj992,p90p100,2012,0.4562025391,992,j
ER,sptincj992,p90p100,2013,0.4644969144,992,j
ER,sptincj992,p90p100,2014,0.4727912897,992,j
ER,sptincj992,p90p100,2015,0.4810856664,992,j
ER,sptincj992,p90p100,2016,0.4810856664,992,j
ES,sptincj992,p90p100,1981,0.3001,992,j
ES,sptincj992,p90p100,1982,0.30149999,992,j
ES,sptincj992,p90p100,1983,0.30199999,992,j
ES,sptincj992,p90p100,1984,0.3028,992,j
ES,sptincj992,p90p100,1985,0.30340001,992,j
ES,sptincj992,p90p100,1986,0.31119999,992,j
ES,sptincj992,p90p100,1987,0.31099999,992,j
ES,sptincj992,p90p100,1988,0.3125,992,j
ES,sptincj992,p90p100,1989,0.31259999,992,j
ES,sptincj992,p90p100,1990,0.30520001,992,j
ES,sptincj992,p90p100,1991,0.29949999,992,j
ES,sptincj992,p90p100,1992,0.29229999,992,j
ES,sptincj992,p90p100,1993,0.2872,992,j
ES,sptincj992,p90p100,1994,0.292,992,j
ES,sptincj992,p90p100,1995,0.29280001,992,j
ES,sptincj992,p90p100,1996,0.2911,992,j
ES,sptincj992,p90p100,1997,0.28979999,992,j
ES,sptincj992,p90p100,1998,0.29260001,992,j
ES,sptincj992,p90p100,1999,0.29570001,992,j
ES,sptincj992,p90p100,2000,0.29159999,992,j
ES,sptincj992,p90p100,2001,0.2881,992,j
ES,sptincj992,p90p100,2002,0.28560001,992,j
ES,sptincj992,p90p100,2003,0.28799999,992,j
ES,sptincj992,p90p100,2004,0.2868,992,j
ES,sptincj992,p90p100,2005,0.28639999,992,j
ES,sptincj992,p90p100,2006,0.2904,992,j
ES,sptincj992,p90p100,2007,0.29539999,992,j
ES,sptincj992,p90p100,2008,0.29550001,992,j
ES,sptincj992,p90p100,2009,0.2978,992,j
ES,sptincj992,p90p100,2010,0.2931,992,j
ES,sptincj992,p90p100,2011,0.29840001,992,j
ES,sptincj992,p90p100,2012,0.29589999,992,j
ES,sptincj992,p90p100,2013,0.29210001,992,j
ES,sptincj992,p90p100,2014,0.2902,992,j
ES,sptincj992,p90p100,2015,0.30360001,992,j
ES,sptincj992,p90p100,2016,0.30700001,992,j
ET,sptincj992,p90p100,1981,0.4434291854,992,j
ET,sptincj992,p90p100,1982,0.4529553372,992,j
ET,sptincj992,p90p100,1983,0.4624815057,992,j
ET,sptincj992,p90p100,1984,0.4720076567,992,j
ET,sptincj992,p90p100,1985,0.4815338106,992,j
ET,sptincj992,p90p100,1986,0.4910599698,992,j
ET,sptincj992,p90p100,1987,0.5005861275,992,j
ET,sptincj992,p90p100,1988,0.5101122853,992,j
ET,sptincj992,p90p100,1989,0.5196384384,992,j
ET,sptincj992,p90p100,1990,0.5291646011,992,j
ET,sptincj992,p90p100,1991,0.5386907575,992,j
ET,sptincj992,p90p100,1992,0.548216929,992,j
ET,sptincj992,p90p100,1993,0.5577430637,992,j
ET,sptincj992,p90p100,1994,0.5672692293,992,j
ET,sptincj992,p90p100,1995,0.5767953924,992,j
ET,sptincj992,p90p100,1996,0.5366265422,992,j
ET,sptincj992,p90p100,1997,0.4964576872,992,j
ET,sptincj992,p90p100,1998,0.456288829,992,j
ET,sptincj992,p90p100,1999,0.4161199736,992,j
ET,sptincj992,p90p100,2000,0.417217302,992,j
ET,sptincj992,p90p100,2001,0.4183146257,992,j
ET,sptincj992,p90p100,2002,0.4194119618,992,j
ET,sptincj992,p90p100,2003,0.4205092792,992,j
ET,sptincj992,p90p100,2004,0.4216066163,992,j
ET,sptincj992,p90p100,2005,0.4185545085,992,j
ET,sptincj992,p90p100,2006,0.4227663741,992,j
ET,sptincj992,p90p100,2007,0.4269782083,992,j
ET,sptincj992,p90p100,2008,0.4311900706,992,j
ET,sptincj992,p90p100,2009,0.4354019418,992,j
ET,sptincj992,p90p100,2010,0.4396137919,992,j
ET,sptincj992,p90p100,2011,0.447908164,992,j
ET,sptincj992,p90p100,2012,0.4562025391,992,j
ET,sptincj992,p90p100,2013,0.4644969144,992,j
ET,sptincj992,p90p100,2014,0.4727912897,992,j
ET,sptincj992,p90p100,2015,0.4810856664,992,j
ET,sptincj992,p90p100,2016,0.4810856664,992,j
FI,sptincj992,p90p100,1980,0.2427,992,j
FI,sptincj992,p90p100,1981,0.235,992,j
FI,sptincj992,p90p100,1982,0.2324,992,j
FI,sptincj992,p90p100,1983,0.23280001,992,j
FI,sptincj992,p90p100,1984,0.2387,992,j
FI,sptincj992,p90p100,1985,0.2358,992,j
FI,sptincj992,p90p100,1986,0.23379999,992,j
FI,sptincj992,p90p100,1987,0.2448,992,j
FI,sptincj992,p90p100,1988,0.2457,992,j
FI,sptincj992,p90p100,1989,0.2375,992,j
FI,sptincj992,p90p100,1990,0.2286,992,j
FI,sptincj992,p90p100,1991,0.2209,992,j
FI,sptincj992,p90p100,1992,0.22040001,992,j
FI,sptincj992,p90p100,1993,0.2325,992,j
FI,sptincj992,p90p100,1994,0.25409999,992,j
FI,sptincj992,p90p100,1995,0.2678,992,j
FI,sptincj992,p90p100,1996,0.26620001,992,j
FI,sptincj992,p90p100,1997,0.27810001,992,j
FI,sptincj992,p90p100,1998,0.27739999,992,j
FI,sptincj992,p90p100,1999,0.28099999,992,j
FI,sptincj992,p90p100,2000,0.2861,992,j
FI,sptincj992,p90p100,2001,0.2771,992,j
FI,sptincj992,p90p100,2002,0.27579999,992,j
FI,sptincj992,p90p100,2003,0.27540001,992,j
FI,sptincj992,p90p100,2004,0.28330001,992,j
FI,sptincj992,p90p100,2005,0.2687,992,j
FI,sptincj992,p90p100,2006,0.2773,992,j
FI,sptincj992,p90p100,2007,0.27829999,992,j
FI,sptincj992,p90p100,2008,0.28889999,992,j
FI,sptincj992,p90p100,2009,0.28220001,992,j
FI,sptincj992,p90p100,2010,0.28369999,992,j
FI,sptincj992,p90p100,2011,0.28119999,992,j
FI,sptincj992,p90p100,2012,0.28009999,992,j
FI,sptincj992,p90p100,2013,0.2784,992,j
FI,sptincj992,p90p100,2014,0.28529999,992,j
FI,sptincj992,p90p100,2015,0.2852,992,j
FI,sptincj992,p90p100,2016,0.29609999,992,j
FR,sptincj992,p90p100,1900,0.50029999,992,j
FR,sptincj992,p90p100,1910,0.51679999,992,j
FR,sptincj992,p90p100,1915,0.4851,992,j
FR,sptincj992,p90p100,1916,0.50459999,992,j
FR,sptincj992,p90p100,1917,0.50319999,992,j
FR,sptincj992,p90p100,1918,0.47420001,992,j
FR,sptincj992,p90p100,1919,0.4831,992,j
FR,sptincj992,p90p100,1920,0.47310001,992,j
FR,sptincj992,p90p100,1921,0.46180001,992,j
FR,sptincj992,p90p100,1922,0.477,992,j
FR,sptincj992,p90p100,1923,0.49529999,992,j
FR,sptincj992,p90p100,1924,0.4779,992,j
FR,sptincj992,p90p100,1925,0.4709,992,j
FR,sptincj992,p90p100,1926,0.45480001,992,j
FR,sptincj992,p90p100,1927,0.46790001,992,j
FR,sptincj992,p90p100,1928,0.46689999,992,j
FR,sptincj992,p90p100,1929,0.45269999,992,j
FR,sptincj992,p90p100,1930,0.42989999,992,j
FR,sptincj992,p90p100,1931,0.42640001,992,j
FR,sptincj992,p90p100,1932,0.4481,992,j
FR,sptincj992,p90p100,1933,0.4666,992,j
FR,sptincj992,p90p100,1934,0.47279999,992,j
FR,sptincj992,p90p100,1935,0.4831,992,j
FR,sptincj992,p90p100,1936,0.4569,992,j
FR,sptincj992,p90p100,1937,0.4499,992,j
FR,sptincj992,p90p100,1938,0.43740001,992,j
FR,sptincj992,p90p100,1939,0.4118,992,j
FR,sptincj992,p90p100,1940,0.42230001,992,j
FR,sptincj992,p90p100,1941,0.41010001,992,j
FR,sptincj992,p90p100,1942,0.3829,992,j
FR,sptincj992,p90p100,1943,0.34490001,992,j
FR,sptincj992,p90p100,1944,0.32260001,992,j
FR,sptincj992,p90p100,1945,0.31119999,992,j
FR,sptincj992,p90p100,1946,0.34450001,992,j
FR,sptincj992,p90p100,1947,0.35710001,992,j
FR,sptincj992,p90p100,1948,0.33719999,992,j
FR,sptincj992,p90p100,1949,0.33950001,992,j
FR,sptincj992,p90p100,1950,0.33770001,992,j
FR,sptincj992,p90p100,1951,0.34599999,992,j
FR,sptincj992,p90p100,1952,0.35339999,992,j
FR,sptincj992,p90p100,1953,0.3506,992,j
FR,sptincj992,p90p100,1954,0.35730001,992,j
FR,sptincj992,p90p100,1955,0.36399999,992,j
FR,sptincj992,p90p100,1956,0.35929999,992,j
FR,sptincj992,p90p100,1957,0.36410001,992,j
FR,sptincj992,p90p100,1958,0.35519999,992,j
FR,sptincj992,p90p100,1959,0.3757,992,j
FR,sptincj992,p90p100,1960,0.37709999,992,j
FR,sptincj992,p90p100,1961,0.38119999,992,j
FR,sptincj992,p90p100,1962,0.36919999,992,j
FR,sptincj992,p90p100,1963,0.36950001,992,j
FR,sptincj992,p90p100,1964,0.37560001,992,j
FR,sptincj992,p90p100,1965,0.37940001,992,j
FR,sptincj992,p90p100,1966,0.3691,992,j
FR,sptincj992,p90p100,1967,0.3671,992,j
FR,sptincj992,p90p100,1968,0.3531,992,j
FR,sptincj992,p90p100,1969,0.34439999,992,j
FR,sptincj992,p90p100,1970,0.34079999,992,j
FR,sptincj992,p90p100,1971,0.33739999,992,j
FR,sptincj992,p90p100,1972,0.33500001,992,j
FR,sptincj992,p90p100,1973,0.34200001,992,j
FR,sptincj992,p90p100,1974,0.3378,992,j
FR,sptincj992,p90p100,1975,0.33270001,992,j
FR,sptincj992,p90p100,1976,0.32749999,992,j
FR,sptincj992,p90p100,1977,0.3123,992,j
FR,sptincj992,p90p100,1978,0.30540001,992,j
FR,sptincj992,p90p100,1979,0.31389999,992,j
FR,sptincj992,p90p100,1980,0.30630001,992,j
FR,sptincj992,p90p100,1981,0.3019,992,j
FR,sptincj992,p90p100,1982,0.29280001,992,j
FR,sptincj992,p90p100,1983,0.2942,992,j
FR,sptincj992,p90p100,1984,0.29719999,992,j
FR,sptincj992,p90p100,1985,0.3028,992,j
FR,sptincj992,p90p100,1986,0.31209999,992,j
